시군구,단지명,번지,전용면적(㎡),계약년월,계약일,최고층,층,건축년도,주차수,세대수,현관구조,난방방식,초등학교 도보,200m 이내 버스정류장,200m이내 공원,200m 이내 마트나 편의점,1km 이내 영화관,건설회사,거래금액(만원)
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201608,30,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17200
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,2,18,9,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,6,18,2,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,6,18,2,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16700
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,9,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17400
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,10,18,15,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17700
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,12,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,21,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,22,18,5,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17600
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,23,18,3,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16950
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,24,18,14,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17750
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,24,18,5,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17350
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,26,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17900
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,27,18,5,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17200
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,28,18,18,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16800
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,29,18,5,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,30,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,30,18,8,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18050
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201609,30,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,1,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16200
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,1,18,14,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,1,18,17,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,1,18,17,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17650
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,3,18,7,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17250
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,3,18,11,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18900
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,5,18,4,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16700
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,5,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,15700
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,7,18,9,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,8,18,6,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18200
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,8,18,15,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18250
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,12,18,9,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17200
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,14,18,15,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16900
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,15,18,16,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,16,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16200
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,17,18,12,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16800
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,17,18,8,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17100
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,18,18,3,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16600
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,18,18,6,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,18,18,2,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16400
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,19,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,15750
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,22,18,4,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17350
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,22,18,9,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16800
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,22,18,11,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,22,18,16,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,28,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,29,18,9,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,19000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,29,18,16,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17550
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,29,18,4,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16900
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201610,29,18,4,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,5,18,11,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,5,18,15,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18250
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,9,18,7,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17450
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,10,18,17,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17900
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,10,18,18,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16900
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,10,18,4,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17100
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,12,18,12,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,17,18,18,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,18,18,18,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,16450
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,19,18,18,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,20,18,16,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,23,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,26,18,14,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18800
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201611,26,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,15900
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,3,18,12,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,7,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,9,18,13,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,14,18,14,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17500
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,15,18,15,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,17,18,10,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18350
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,17,18,16,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18000
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,19,18,5,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17300
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,21,18,1,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17150
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,22,18,8,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18600
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,24,18,5,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,18400
광주광역시 광산구 신창동,신창3차부영사랑으로,1110,59.748,201612,31,18,5,2006,1.04,1792,1,1,8,1,0,0,0,동광주택산업,17500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201901,4,18,8,2005,1.32,360,1,1,8,1,1,0,0,호반건설,33000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201901,8,18,14,2005,1.32,360,1,1,8,1,1,0,0,호반건설,28400
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201901,10,18,18,2005,1.32,360,1,1,8,1,1,0,0,호반건설,36300
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201901,13,18,1,2005,1.32,360,1,1,8,1,1,0,0,호반건설,30500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201901,31,18,12,2005,1.32,360,1,1,8,1,1,0,0,호반건설,28400
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201902,28,18,7,2005,1.32,360,1,1,8,1,1,0,0,호반건설,35000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201903,12,18,12,2005,1.32,360,1,1,8,1,1,0,0,호반건설,32600
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201903,22,18,14,2005,1.32,360,1,1,8,1,1,0,0,호반건설,32350
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201904,9,18,10,2005,1.32,360,1,1,8,1,1,0,0,호반건설,32400
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201904,10,18,15,2005,1.32,360,1,1,8,1,1,0,0,호반건설,32500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201906,1,18,18,2005,1.32,360,1,1,8,1,1,0,0,호반건설,33000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201906,18,18,13,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27900
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201906,24,18,17,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27400
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201906,24,18,5,2005,1.32,360,1,1,8,1,1,0,0,호반건설,31900
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201906,26,18,8,2005,1.32,360,1,1,8,1,1,0,0,호반건설,28900
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201907,1,18,3,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201907,3,18,8,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201803,2,18,6,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201803,15,18,8,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26650
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201803,21,18,17,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27830
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201803,24,18,2,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25300
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201803,28,18,8,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26600
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201804,27,18,5,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26800
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201805,10,18,14,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26900
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201805,14,18,17,2005,1.32,360,1,1,8,1,1,0,0,호반건설,24200
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201806,6,18,15,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201808,15,18,17,2005,1.32,360,1,1,8,1,1,0,0,호반건설,28700
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201808,25,18,15,2005,1.32,360,1,1,8,1,1,0,0,호반건설,31280
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201808,31,18,10,2005,1.32,360,1,1,8,1,1,0,0,호반건설,29200
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201810,8,18,14,2005,1.32,360,1,1,8,1,1,0,0,호반건설,32400
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201811,7,18,16,2005,1.32,360,1,1,8,1,1,0,0,호반건설,31200
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201811,23,18,16,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26750
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201812,8,18,3,2005,1.32,360,1,1,8,1,1,0,0,호반건설,32000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201812,21,18,10,2005,1.32,360,1,1,8,1,1,0,0,호반건설,29700
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201701,7,18,9,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201701,8,18,13,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201701,18,18,10,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26800
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201701,21,18,6,2005,1.32,360,1,1,8,1,1,0,0,호반건설,22700
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201702,28,18,8,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26100
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201704,25,18,4,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25950
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201705,2,18,1,2005,1.32,360,1,1,8,1,1,0,0,호반건설,22500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201705,4,18,13,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23100
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201705,12,18,5,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25300
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201705,12,18,16,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201706,18,18,11,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25650
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201706,19,18,13,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26800
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201707,16,18,9,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27700
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201707,17,18,16,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27100
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201707,29,18,18,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201708,6,18,5,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25750
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201708,22,18,8,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26600
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201709,3,18,9,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25800
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201709,29,18,7,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26950
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201711,4,18,4,2005,1.32,360,1,1,8,1,1,0,0,호반건설,22700
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201711,4,18,5,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201711,6,18,5,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201711,10,18,9,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23300
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201711,17,18,18,2005,1.32,360,1,1,8,1,1,0,0,호반건설,28100
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201711,22,18,14,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201711,23,18,16,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201711,28,18,13,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201601,4,18,18,2005,1.32,360,1,1,8,1,1,0,0,호반건설,30000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201602,16,18,3,2005,1.32,360,1,1,8,1,1,0,0,호반건설,22000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201603,4,18,1,2005,1.32,360,1,1,8,1,1,0,0,호반건설,22000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201603,16,18,16,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23100
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201604,9,18,6,2005,1.32,360,1,1,8,1,1,0,0,호반건설,24300
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201604,17,18,11,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201604,26,18,7,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23150
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201604,28,18,15,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26200
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201606,28,18,7,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201607,2,18,12,2005,1.32,360,1,1,8,1,1,0,0,호반건설,24500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201607,25,18,3,2005,1.32,360,1,1,8,1,1,0,0,호반건설,21750
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201607,29,18,17,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201607,30,18,5,2005,1.32,360,1,1,8,1,1,0,0,호반건설,26100
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201608,31,18,15,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25300
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201609,3,18,4,2005,1.32,360,1,1,8,1,1,0,0,호반건설,27000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.6574,201609,23,18,1,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23000
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201610,10,18,14,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25450
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201610,21,18,12,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25450
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201611,14,18,12,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23400
광주광역시 광산구 신창동,신창3차호반베르디움,1118,69.4646,201611,22,18,6,2005,1.32,360,1,1,8,1,1,0,0,호반건설,23500
광주광역시 광산구 신창동,신창3차호반베르디움,1118,84.8581,201611,29,18,3,2005,1.32,360,1,1,8,1,1,0,0,호반건설,25000
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201901,10,15,15,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,31100
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201901,11,15,13,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,30000
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201901,28,15,8,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,28700
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201902,23,15,2,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,26900
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201903,21,15,1,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,27600
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201903,28,15,1,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,20000
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201904,11,15,7,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,29800
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201904,27,15,6,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,27500
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201905,4,15,13,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,26500
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201906,2,15,14,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,27000
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201801,3,15,7,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,25400
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201801,12,15,5,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,24900
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201801,29,15,3,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,23300
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201802,6,15,12,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,25900
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201803,7,15,15,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,26200
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201803,9,15,6,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,25400
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201804,6,15,2,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,23500
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201804,6,15,13,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,25900
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201804,28,15,11,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,26100
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201805,2,15,3,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,24300
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201805,3,15,1,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,23700
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201805,8,15,3,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,24000
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201805,30,15,9,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,26050
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201805,31,15,6,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,25700
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201806,8,15,2,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,17800
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201806,22,15,2,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,23700
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201807,10,15,4,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,24900
광주광역시 광산구 신창동,신창5차부영사랑으로,1264,84.9931,201808,6,15,2,2006,1.32,540,1,1,2,1,1,1,0,동광주택산업,24300
